id,name_with_owner,url,created_at,updated_at,primary_language,stargazer_count,pull_requests,releases,issues_rate
MDEwOlJlcG9zaXRvcnkyNDI5NzEyMg==,veggiemonk/awesome-docker,https://github.com/veggiemonk/awesome-docker,8,1,None,26169,875,1,1.0
R_kgDOJTvgag,reworkd/AgentGPT,https://github.com/reworkd/AgentGPT,0,2,TypeScript,26159,512,11,0.7597087378640777
MDEwOlJlcG9zaXRvcnkxMjIyNjc4Ng==,lovell/sharp,https://github.com/lovell/sharp,10,0,JavaScript,26150,259,61,0.9649897028537805
MDEwOlJlcG9zaXRvcnkyMDY2NjA1ODA=,facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,3,1,Python,26148,0,10,0.898239331542823
MDEwOlJlcG9zaXRvcnkxMjU0NDk3,codemirror/codemirror5,https://github.com/codemirror/codemirror5,12,5,JavaScript,26138,585,170,0.9045673076923076
MDEwOlJlcG9zaXRvcnkxMTYzOTI3MDk=,digitalocean/nginxconfig.io,https://github.com/digitalocean/nginxconfig.io,5,1,JavaScript,26128,171,0,0.7954545454545454
R_kgDOJUCpQQ,suno-ai/bark,https://github.com/suno-ai/bark,0,0,Jupyter Notebook,26114,19,0,0.6822429906542056
MDEwOlJlcG9zaXRvcnkxMzE3ODk0OTQ=,wuyouzhuguli/SpringAll,https://github.com/wuyouzhuguli/SpringAll,5,14,Java,26069,1,0,0.6136363636363636
MDEwOlJlcG9zaXRvcnkxMzEyNDgwMg==,influxdata/influxdb,https://github.com/influxdata/influxdb,9,4,Go,26058,9577,78,0.8651155600216434
MDEwOlJlcG9zaXRvcnk0MTU5Mjc0NA==,AllThingsSmitty/css-protips,https://github.com/AllThingsSmitty/css-protips,8,1,None,26035,56,0,0.9090909090909091
MDEwOlJlcG9zaXRvcnkyMjI3NTExMzE=,Asabeneh/30-Days-Of-Python,https://github.com/Asabeneh/30-Days-Of-Python,3,4,Python,25990,42,0,0.7875
MDEwOlJlcG9zaXRvcnk1OTc4Nzk=,Automattic/mongoose,https://github.com/Automattic/mongoose,13,4,JavaScript,25982,2605,104,0.9753661138589855
MDEwOlJlcG9zaXRvcnk0NTI0MTgx,facebook/folly,https://github.com/facebook/folly,11,2,C++,25964,5,151,0.6777251184834123
MDEwOlJlcG9zaXRvcnkyMDcxMTc5OTI=,viraptor/reverse-interview,https://github.com/viraptor/reverse-interview,3,2,None,25959,70,0,0.68
MDEwOlJlcG9zaXRvcnk2OTM0Mzk1,facebook/rocksdb,https://github.com/facebook/rocksdb,10,2,C++,25945,593,176,0.8110693542876666
MDEwOlJlcG9zaXRvcnkxNjAwODM3OTU=,SerenityOS/serenity,https://github.com/SerenityOS/serenity,4,3,C++,25930,15362,0,0.8260626398210291
MDEwOlJlcG9zaXRvcnkxMDU5MTk4MDM=,facebookresearch/Detectron,https://github.com/facebookresearch/Detectron,5,10,Python,25925,0,0,0.6691891891891892
MDEwOlJlcG9zaXRvcnkxMDI4MzQw,ajaxorg/ace,https://github.com/ajaxorg/ace,12,9,JavaScript,25924,1654,50,0.9653081845739306
MDEwOlJlcG9zaXRvcnk1MTAxMTQx,jqlang/jq,https://github.com/jqlang/jq,11,1,C,25872,426,11,0.8124098124098124
MDEwOlJlcG9zaXRvcnkxMjc3NjkyMzE=,DIYgod/RSSHub,https://github.com/DIYgod/RSSHub,5,1,JavaScript,25862,6819,0,0.9426779147739563
MDEwOlJlcG9zaXRvcnkxMTU3MjA1NzU=,immerjs/immer,https://github.com/immerjs/immer,5,2,JavaScript,25859,349,105,0.9483870967741935
MDEwOlJlcG9zaXRvcnk3NjA3MDc1,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,https://github.com/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,10,0,Jupyter Notebook,25824,243,0,0.3662551440329218
MDEwOlJlcG9zaXRvcnk1MzYzOTA5OQ==,jamiebuilds/the-super-tiny-compiler,https://github.com/jamiebuilds/the-super-tiny-compiler,7,6,JavaScript,25802,20,0,0
MDEwOlJlcG9zaXRvcnkxODI4MDIzNg==,GitbookIO/gitbook,https://github.com/GitbookIO/gitbook,9,6,JavaScript,25789,214,0,0
MDEwOlJlcG9zaXRvcnkyNTEzNjMwOA==,JakeChampion/fetch,https://github.com/JakeChampion/fetch,8,6,JavaScript,25775,164,54,1.0
MDEwOlJlcG9zaXRvcnkyMjExMjQz,apache/kafka,https://github.com/apache/kafka,12,1,Java,25746,7035,0,0
MDEwOlJlcG9zaXRvcnkzNjIwMTk0,select2/select2,https://github.com/select2/select2,11,6,JavaScript,25684,707,29,0.9830081812460667
MDEwOlJlcG9zaXRvcnk3MTI1MzA=,fabricjs/fabric.js,https://github.com/fabricjs/fabric.js,13,2,JavaScript,25681,1993,130,0.9509394572025052
MDEwOlJlcG9zaXRvcnkyMzQ3OTg2NzU=,bevyengine/bevy,https://github.com/bevyengine/bevy,3,2,Rust,25661,1239,17,0.6589442815249267
MDEwOlJlcG9zaXRvcnkxMjgzNTAz,request/request,https://github.com/request/request,12,19,JavaScript,25640,650,0,0.9610619469026549
R_kgDOHm9BJA,pocketbase/pocketbase,https://github.com/pocketbase/pocketbase,1,0,Go,25627,44,91,0.9558498896247241
MDEwOlJlcG9zaXRvcnk4NTc1MTM3,JakeWharton/butterknife,https://github.com/JakeWharton/butterknife,10,13,Java,25613,346,0,0.9180050718512257
MDEwOlJlcG9zaXRvcnkzNjgwNDQ4Ng==,tqdm/tqdm,https://github.com/tqdm/tqdm,8,1,Python,25600,275,124,0.6197636949516648
MDEwOlJlcG9zaXRvcnkyNDAyMTUzMTQ=,docker/awesome-compose,https://github.com/docker/awesome-compose,3,0,HTML,25575,147,0,0.3541666666666667
MDEwOlJlcG9zaXRvcnk2MzQ3NzYxMg==,TheAlgorithms/C-Plus-Plus,https://github.com/TheAlgorithms/C-Plus-Plus,7,0,C++,25547,592,0,0.9622641509433962
MDEwOlJlcG9zaXRvcnkxMjI0NDQyNg==,rstacruz/nprogress,https://github.com/rstacruz/nprogress,10,3,JavaScript,25542,34,7,0.33774834437086093
MDEwOlJlcG9zaXRvcnkzMTc3NTc=,Modernizr/Modernizr,https://github.com/Modernizr/Modernizr,13,12,JavaScript,25531,801,25,0.887466307277628
MDEwOlJlcG9zaXRvcnkyOTc0OTYzNQ==,donnemartin/data-science-ipython-notebooks,https://github.com/donnemartin/data-science-ipython-notebooks,8,0,Python,25527,31,0,0.5789473684210527
MDEwOlJlcG9zaXRvcnkyNDU4NjMwOA==,cfenollosa/os-tutorial,https://github.com/cfenollosa/os-tutorial,8,2,C,25514,11,0,0.593939393939394
MDEwOlJlcG9zaXRvcnk5NTgzMTQ=,remy/nodemon,https://github.com/remy/nodemon,12,3,JavaScript,25497,301,90,0.9962523422860712
MDEwOlJlcG9zaXRvcnkxNjQ1NTQ4MzI=,ageron/handson-ml2,https://github.com/ageron/handson-ml2,4,3,Jupyter Notebook,25494,64,0,0.5955734406438632
MDEwOlJlcG9zaXRvcnk0NDE1MDQ5Nw==,remoteintech/remote-jobs,https://github.com/remoteintech/remote-jobs,7,2,JavaScript,25478,1106,0,0.9251700680272109
MDEwOlJlcG9zaXRvcnkyNzAwNDc0,alibaba/fastjson,https://github.com/alibaba/fastjson,11,12,Java,25440,418,84,0.4721829991527817
MDEwOlJlcG9zaXRvcnk0ODE4NzI=,hashicorp/vagrant,https://github.com/hashicorp/vagrant,13,4,Ruby,25394,2645,76,0.9343127861173214
MDEwOlJlcG9zaXRvcnkxNDU2NzAyMzQ=,open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,5,1,Python,25381,2298,51,0.8799297676931388
MDEwOlJlcG9zaXRvcnkzMDIxNTYzMA==,go-kit/kit,https://github.com/go-kit/kit,8,0,Go,25365,477,13,0.9371633752244165
MDEwOlJlcG9zaXRvcnkyODU4NjQxOTk=,zeromicro/go-zero,https://github.com/zeromicro/go-zero,3,4,Go,25358,1629,93,0.7712609970674487
MDEwOlJlcG9zaXRvcnkxMDQzMzc3NzM=,1c7/chinese-independent-developer,https://github.com/1c7/chinese-independent-developer,5,3,None,25286,165,0,0.9759036144578314
MDEwOlJlcG9zaXRvcnk0NTQzMTg5OA==,bvaughn/react-virtualized,https://github.com/bvaughn/react-virtualized,7,4,JavaScript,25282,453,5,0.6271186440677966
MDEwOlJlcG9zaXRvcnk1MDU2NTQzMA==,pnpm/pnpm,https://github.com/pnpm/pnpm,7,0,TypeScript,25268,1799,874,0.6536516853932585
R_kgDOJ182Uw,geekan/MetaGPT,https://github.com/geekan/MetaGPT,0,0,Python,25231,67,2,0.36312849162011174
MDEwOlJlcG9zaXRvcnkxMzQyODI2NA==,ShareX/ShareX,https://github.com/ShareX/ShareX,9,3,C#,25227,723,76,0.9105827193569993
MDEwOlJlcG9zaXRvcnkyMjA2OTUz,tj/commander.js,https://github.com/tj/commander.js,12,8,JavaScript,25200,632,74,0.9801783944499505
MDEwOlJlcG9zaXRvcnkyODEwNDU1,ggreer/the_silver_searcher,https://github.com/ggreer/the_silver_searcher,11,9,C,25159,399,0,0.4892086330935252
MDEwOlJlcG9zaXRvcnk3NTg2NzcyMA==,wesbos/JavaScript30,https://github.com/wesbos/JavaScript30,6,4,HTML,25158,150,0,0
MDEwOlJlcG9zaXRvcnk4NTU0MTIxOA==,ascoders/weekly,https://github.com/ascoders/weekly,6,1,JavaScript,25146,131,185,0.9943502824858758
MDEwOlJlcG9zaXRvcnk4MjcyOTUyOQ==,google/python-fire,https://github.com/google/python-fire,6,2,Python,25136,70,9,0.5910652920962199
MDEwOlJlcG9zaXRvcnk0MTg4OTAzMQ==,TeamNewPipe/NewPipe,https://github.com/TeamNewPipe/NewPipe,8,7,Java,25122,1456,126,0.8538941190854628
MDEwOlJlcG9zaXRvcnk0NzAyMzYwMw==,xuxueli/xxl-job,https://github.com/xuxueli/xxl-job,7,8,Java,25100,98,32,0.6177197317331451
MDEwOlJlcG9zaXRvcnkxMTg4NTg3Mzk=,dwmkerr/hacker-laws,https://github.com/dwmkerr/hacker-laws,5,3,Shell,25054,173,1,0.3448275862068966
MDEwOlJlcG9zaXRvcnk0MDI3NjI3NA==,ziglang/zig,https://github.com/ziglang/zig,8,0,Zig,25053,6306,15,0.7367668097281831
MDEwOlJlcG9zaXRvcnk1MTg2MzU0Nw==,ageron/handson-ml,https://github.com/ageron/handson-ml,7,4,Jupyter Notebook,25039,56,0,0.7815884476534296
MDEwOlJlcG9zaXRvcnkxMTI3NjE0Nw==,cmderdev/cmder,https://github.com/cmderdev/cmder,10,0,C++,25031,406,33,0.9842555105713
MDEwOlJlcG9zaXRvcnkxMDgyNTI4OTI=,proxyee-down-org/proxyee-down,https://github.com/proxyee-down-org/proxyee-down,5,10,Java,25006,16,49,0
MDEwOlJlcG9zaXRvcnkzMTc4MzYyNDg=,GorvGoyl/Clone-Wars,https://github.com/GorvGoyl/Clone-Wars,2,0,None,24999,110,0,0.9054054054054054
R_kgDOGwsu2A,AykutSarac/jsoncrack.com,https://github.com/AykutSarac/jsoncrack.com,1,0,TypeScript,24992,63,19,0.8072916666666666
MDEwOlJlcG9zaXRvcnk2MzQ4NDYzMg==,facebookresearch/fastText,https://github.com/facebookresearch/fastText,7,9,HTML,24972,12,4,0.5723684210526315
MDEwOlJlcG9zaXRvcnkzNzM4Mjg1OA==,kilimchoi/engineering-blogs,https://github.com/kilimchoi/engineering-blogs,8,0,Ruby,24950,680,0,0.8409090909090909
MDEwOlJlcG9zaXRvcnkxMDU2NzE5Nw==,dokku/dokku,https://github.com/dokku/dokku,10,0,Shell,24928,2988,249,0.9918604651162791
MDEwOlJlcG9zaXRvcnk0MDM3MTk3,ycm-core/YouCompleteMe,https://github.com/ycm-core/YouCompleteMe,11,5,Python,24922,754,0,0.9962488277586746
MDEwOlJlcG9zaXRvcnkyNDU3MDQ2MDg=,colinhacks/zod,https://github.com/colinhacks/zod,3,0,TypeScript,24901,369,77,0.8348306841741534
MDEwOlJlcG9zaXRvcnkxNTQ2NDgxMTI=,hollischuang/toBeTopJavaer,https://github.com/hollischuang/toBeTopJavaer,4,15,Java,24886,52,0,0.5634920634920635
MDEwOlJlcG9zaXRvcnk0MzcyMzE2MQ==,helm/helm,https://github.com/helm/helm,7,1,Go,24881,3476,177,0.9629374483328741
MDEwOlJlcG9zaXRvcnk3MjQwOTU0,powerline/fonts,https://github.com/powerline/fonts,10,2,Shell,24866,72,1,0.3861788617886179
MDEwOlJlcG9zaXRvcnk3MzU2MTY1MA==,jaywcjlove/linux-command,https://github.com/jaywcjlove/linux-command,6,3,Markdown,24836,283,26,0.6296296296296297
MDEwOlJlcG9zaXRvcnkyNjYyMzExNDk=,logseq/logseq,https://github.com/logseq/logseq,3,0,Clojure,24780,2621,132,0.8057210965435042
MDEwOlJlcG9zaXRvcnkyNTMxNTY0Mw==,nylas/nylas-mail,https://github.com/nylas/nylas-mail,8,6,JavaScript,24760,139,53,0.7137426900584796
MDEwOlJlcG9zaXRvcnkyMjQ2NjM2OTY=,alpinejs/alpine,https://github.com/alpinejs/alpine,3,1,HTML,24743,547,117,1.0
MDEwOlJlcG9zaXRvcnkxMDM5NTMwNTk=,mbeaudru/modern-js-cheatsheet,https://github.com/mbeaudru/modern-js-cheatsheet,5,16,None,24735,83,0,0.82
MDEwOlJlcG9zaXRvcnkyNzcxNjg5NTc=,eugeneyan/applied-ml,https://github.com/eugeneyan/applied-ml,3,8,None,24703,205,0,0.8695652173913043
MDEwOlJlcG9zaXRvcnk3NDI2MDUwOA==,docsifyjs/docsify,https://github.com/docsifyjs/docsify,6,2,JavaScript,24701,601,14,0.8240740740740741
MDEwOlJlcG9zaXRvcnk0MjQ1NTkzNA==,statelyai/xstate,https://github.com/statelyai/xstate,7,10,TypeScript,24693,1460,251,0.9075770191507078
MDEwOlJlcG9zaXRvcnk2MDMyNTA2Mg==,terryum/awesome-deep-learning-papers,https://github.com/terryum/awesome-deep-learning-papers,7,2,TeX,24690,39,0,0.4230769230769231
MDEwOlJlcG9zaXRvcnk1OTY1MjkyOA==,akveo/ngx-admin,https://github.com/akveo/ngx-admin,7,6,TypeScript,24681,339,18,0.7650115473441108
MDEwOlJlcG9zaXRvcnkxMjAyMzE2OTE=,Ryujinx/Ryujinx,https://github.com/Ryujinx/Ryujinx,5,4,C#,24676,2590,0,0.7688679245283019
MDEwOlJlcG9zaXRvcnkzMTM0MTk=,SDWebImage/SDWebImage,https://github.com/SDWebImage/SDWebImage,13,14,Objective-C,24666,884,130,0.9718498659517426
MDEwOlJlcG9zaXRvcnkzMDI2MDMwMDE=,qier222/YesPlayMusic,https://github.com/qier222/YesPlayMusic,2,2,Vue,24657,263,27,0.699501246882793
MDEwOlJlcG9zaXRvcnkxMjEyOTE3NTg=,Pierian-Data/Complete-Python-3-Bootcamp,https://github.com/Pierian-Data/Complete-Python-3-Bootcamp,5,1,Jupyter Notebook,24634,12,0,0.6441717791411042
MDEwOlJlcG9zaXRvcnkzNDQ1MzA2MA==,sindresorhus/awesome-electron,https://github.com/sindresorhus/awesome-electron,8,2,None,24614,265,0,1.0
MDEwOlJlcG9zaXRvcnkxNjEwMTIwMTk=,jellyfin/jellyfin,https://github.com/jellyfin/jellyfin,4,0,C#,24566,3446,63,0.8596525473355455
MDEwOlJlcG9zaXRvcnkxODY2Njc1OA==,pjreddie/darknet,https://github.com/pjreddie/darknet,9,6,C,24562,10,0,0.23496801705756928
MDEwOlJlcG9zaXRvcnkxNzg2MjY3MjA=,Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,4,1,Python,24541,7940,140,0.8986117610357198
MDEwOlJlcG9zaXRvcnkxNjU4NzI4Mw==,dmlc/xgboost,https://github.com/dmlc/xgboost,9,9,C++,24534,3775,52,0.9375255206206615
MDEwOlJlcG9zaXRvcnkxNjI3MjMxMDQ=,OWASP/CheatSheetSeries,https://github.com/OWASP/CheatSheetSeries,4,1,Python,24516,722,0,0.9022346368715084
MDEwOlJlcG9zaXRvcnkzMDc0ODkyODQ=,remix-run/remix,https://github.com/remix-run/remix,2,0,TypeScript,24509,2426,120,0.957351290684624
MDEwOlJlcG9zaXRvcnkxNTQ3Mzk1OTc=,google/jax,https://github.com/google/jax,4,0,Python,24501,7554,81,0.7270894017477033
MDEwOlJlcG9zaXRvcnkyODEwMjky,pbatard/rufus,https://github.com/pbatard/rufus,11,0,C,24501,0,77,0.9938036224976168
MDEwOlJlcG9zaXRvcnkyNjg0MjQ3Mzk=,helix-editor/helix,https://github.com/helix-editor/helix,3,2,Rust,24488,2713,23,0.7541033434650456
MDEwOlJlcG9zaXRvcnkxMDI5NzM2NDY=,fastai/fastai,https://github.com/fastai/fastai,5,4,Jupyter Notebook,24437,1656,49,0.9053899082568807
MDEwOlJlcG9zaXRvcnk1MDcwMzg5,greenrobot/EventBus,https://github.com/greenrobot/EventBus,11,3,Java,24431,31,7,0.8310104529616724
MDEwOlJlcG9zaXRvcnkzMTkwMjk4NDY=,spipm/Depix,https://github.com/spipm/Depix,2,3,Python,24399,14,0,0
MDEwOlJlcG9zaXRvcnk5MDg2MDc=,numpy/numpy,https://github.com/numpy/numpy,12,0,Python,24396,10368,103,0.8282475281281964
MDEwOlJlcG9zaXRvcnk5NDA2MTMwNw==,vadimdemedes/ink,https://github.com/vadimdemedes/ink,6,3,TypeScript,24382,194,49,0.8714733542319749
MDEwOlJlcG9zaXRvcnkyMDU1OTY1,swagger-api/swagger-ui,https://github.com/swagger-api/swagger-ui,12,7,JavaScript,24376,2642,291,0.8171483622350675
MDEwOlJlcG9zaXRvcnk3MDE5ODY2NA==,airbnb/lottie-ios,https://github.com/airbnb/lottie-ios,6,16,Swift,24373,628,58,0.9857932123125493
R_kgDOIr0o8Q,karpathy/nanoGPT,https://github.com/karpathy/nanoGPT,0,0,Python,24372,39,0,0.3393665158371041
MDEwOlJlcG9zaXRvcnk5MzE1MjIyMw==,scwang90/SmartRefreshLayout,https://github.com/scwang90/SmartRefreshLayout,6,4,Java,24371,12,11,0.8029294274300932
MDEwOlJlcG9zaXRvcnkzMTY4MzY4MTY=,saadeghi/daisyui,https://github.com/saadeghi/daisyui,2,0,Svelte,24355,191,0,0.9606299212598425
MDEwOlJlcG9zaXRvcnkxMzU1MTYyNzA=,k3s-io/k3s,https://github.com/k3s-io/k3s,5,3,Go,24343,2672,585,0.9790712884238064
MDEwOlJlcG9zaXRvcnk0NjYwNzQy,zhiwehu/Python-programming-exercises,https://github.com/zhiwehu/Python-programming-exercises,11,2,None,24330,0,0,0.1527777777777778
MDEwOlJlcG9zaXRvcnkxMDgxMTA=,mongodb/mongo,https://github.com/mongodb/mongo,14,0,C++,24327,124,0,0
MDEwOlJlcG9zaXRvcnkyNDE4MDU1OTI=,rome/tools,https://github.com/rome/tools,3,0,Rust,24318,2821,117,0.940236275191105
MDEwOlJlcG9zaXRvcnk1MDcwOTE1Mg==,kataras/iris,https://github.com/kataras/iris,7,1,Go,24307,353,16,0.9065817409766455
MDEwOlJlcG9zaXRvcnkzMDc5NDg2OA==,sampotts/plyr,https://github.com/sampotts/plyr,8,2,JavaScript,24273,382,88,0.5972222222222222
MDEwOlJlcG9zaXRvcnk0MzgwNzI1MQ==,tachiyomiorg/tachiyomi,https://github.com/tachiyomiorg/tachiyomi,7,3,Kotlin,24272,1837,75,0.9398415469316503
MDEwOlJlcG9zaXRvcnkzODgzNjAxNQ==,michalsnik/aos,https://github.com/michalsnik/aos,8,4,JavaScript,24265,38,0,0.5328358208955224
MDEwOlJlcG9zaXRvcnk0NDgwNDIxNg==,termux/termux-app,https://github.com/termux/termux-app,7,1,Java,24262,138,89,0.8717627401837929
MDEwOlJlcG9zaXRvcnk3MDEwNDgyNQ==,dotnet-architecture/eShopOnContainers,https://github.com/dotnet-architecture/eShopOnContainers,6,2,C#,24251,536,11,0.970281124497992
MDEwOlJlcG9zaXRvcnk4MTIyNzAwNQ==,facebookresearch/faiss,https://github.com/facebookresearch/faiss,6,0,C++,24249,134,15,0.84533702677747
MDEwOlJlcG9zaXRvcnk0MzY5NTQ3NA==,quasarframework/quasar,https://github.com/quasarframework/quasar,7,10,JavaScript,24193,3482,804,0.9424568085974697
MDEwOlJlcG9zaXRvcnk0OTkzNTgxNA==,littlecodersh/ItChat,https://github.com/littlecodersh/ItChat,7,12,Python,24190,29,13,0.7077100115074798
MDEwOlJlcG9zaXRvcnkxNjMzODczMzc=,seata/seata,https://github.com/seata/seata,4,13,Java,24187,1816,36,0.7947258016182199
MDEwOlJlcG9zaXRvcnkxMzU3Nzk2,emscripten-core/emscripten,https://github.com/emscripten-core/emscripten,12,0,C,24177,9611,0,0.8302980132450332
MDEwOlJlcG9zaXRvcnkzMjMwNDg3MDI=,OpenBB-finance/OpenBBTerminal,https://github.com/OpenBB-finance/OpenBBTerminal,2,1,Python,24153,2952,28,0.8932140978432404
MDEwOlJlcG9zaXRvcnk0NzAzOTI1NQ==,codex-team/editor.js,https://github.com/codex-team/editor.js,7,2,TypeScript,24141,751,56,0.6349574632637278
MDEwOlJlcG9zaXRvcnk3OTUxMDE2Nw==,pypa/pipenv,https://github.com/pypa/pipenv,6,5,Python,24099,1432,90,0.9573835480673935
MDEwOlJlcG9zaXRvcnk0MDAyMTU5NjQ=,novuhq/novu,https://github.com/novuhq/novu,2,0,TypeScript,24024,2538,30,0.8275862068965517
MDEwOlJlcG9zaXRvcnk2NDM1NTQyOQ==,iview/iview,https://github.com/iview/iview,7,19,Vue,23994,526,85,0.8005728607232366
MDEwOlJlcG9zaXRvcnkyOTkwMTky,signalapp/Signal-Android,https://github.com/signalapp/Signal-Android,11,8,Java,23976,238,0,0.9694656488549618
MDEwOlJlcG9zaXRvcnkyMjM2MjA5OQ==,johnpapa/angular-styleguide,https://github.com/johnpapa/angular-styleguide,9,14,None,23972,331,0,0.8537735849056604
MDEwOlJlcG9zaXRvcnkzODM4MDg1NA==,dnSpy/dnSpy,https://github.com/dnSpy/dnSpy,8,0,C#,23956,53,1,0
MDEwOlJlcG9zaXRvcnk2NzcwOTgwOA==,react-native-elements/react-native-elements,https://github.com/react-native-elements/react-native-elements,6,8,MDX,23942,1195,85,0.9636979670861568
MDEwOlJlcG9zaXRvcnkxODE4MDc1ODM=,haizlin/fe-interview,https://github.com/haizlin/fe-interview,4,11,JavaScript,23910,8,2,0.004547108039287013
MDEwOlJlcG9zaXRvcnkxMTk4NTM5,lutzroeder/netron,https://github.com/lutzroeder/netron,12,2,JavaScript,23897,1,4,0.9753593429158111
MDEwOlJlcG9zaXRvcnkxODM2OTM3Mw==,spf13/viper,https://github.com/spf13/viper,9,3,Go,23896,309,23,0.5354037267080746
MDEwOlJlcG9zaXRvcnkyNDU3OTIzOA==,vuejs/devtools,https://github.com/vuejs/devtools,8,12,TypeScript,23890,261,84,0.7130883301096067
MDEwOlJlcG9zaXRvcnk0MDQ4NDM5OA==,discordjs/discord.js,https://github.com/discordjs/discord.js,8,2,TypeScript,23883,4135,198,0.9750993377483443
MDEwOlJlcG9zaXRvcnkzNTY0MDIyOQ==,rollup/rollup,https://github.com/rollup/rollup,8,17,JavaScript,23867,1705,417,0.8523057078361819
MDEwOlJlcG9zaXRvcnkyMDI3MDI1Mg==,feathericons/feather,https://github.com/feathericons/feather,9,4,JavaScript,23848,109,52,0.3912337662337662
MDEwOlJlcG9zaXRvcnkxNjM1OTEyNzg=,GitHubDaily/GitHubDaily,https://github.com/GitHubDaily/GitHubDaily,4,6,None,23830,3,0,0.4952978056426332
MDEwOlJlcG9zaXRvcnk0NTcyMzM3Nw==,charlax/professional-programming,https://github.com/charlax/professional-programming,7,3,Python,23815,30,0,0.9473684210526315
MDEwOlJlcG9zaXRvcnk3NzkxMjM0OQ==,qianguyihao/Web,https://github.com/qianguyihao/Web,6,5,None,23786,0,0,0.8131868131868132
MDEwOlJlcG9zaXRvcnkxMzkyNjQwNA==,getredash/redash,https://github.com/getredash/redash,9,4,Python,23776,2948,98,0.7734074390765284
MDEwOlJlcG9zaXRvcnk0MDA4OTMx,StevenBlack/hosts,https://github.com/StevenBlack/hosts,11,3,Python,23775,440,569,0.9733333333333334
MDEwOlJlcG9zaXRvcnk0MzA3MTA4,nsqio/nsq,https://github.com/nsqio/nsq,11,6,Go,23741,663,30,0.9211356466876972
R_kgDOGlbnpA,MichaelCade/90DaysOfDevOps,https://github.com/MichaelCade/90DaysOfDevOps,1,4,Shell,23741,302,2,0.9459459459459459
MDEwOlJlcG9zaXRvcnk1NTg4Njc5OA==,CymChad/BaseRecyclerViewAdapterHelper,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,7,4,Kotlin,23732,191,202,0.8979184488166524
MDEwOlJlcG9zaXRvcnkxODE0NjEwNzM=,v2fly/v2ray-core,https://github.com/v2fly/v2ray-core,4,0,Go,23722,693,69,0.9458794587945879
MDEwOlJlcG9zaXRvcnk3NDY2MDY0Mg==,taichi-dev/taichi,https://github.com/taichi-dev/taichi,6,3,C++,23703,5100,113,0.7223332001598082
MDEwOlJlcG9zaXRvcnk2MDI0MzE5Nw==,nextcloud/server,https://github.com/nextcloud/server,7,0,PHP,23696,19340,147,0.8768454948660307
MDEwOlJlcG9zaXRvcnk2NTIzMzYzMw==,vercel/pkg,https://github.com/vercel/pkg,7,2,JavaScript,23673,176,41,0.9685264663805436
MDEwOlJlcG9zaXRvcnkzMzkwMjQz,servo/servo,https://github.com/servo/servo,11,0,None,23664,14905,0,0.7199899547965847
MDEwOlJlcG9zaXRvcnkxMjEwNDAyNA==,datasciencemasters/go,https://github.com/datasciencemasters/go,10,3,None,23653,48,0,0.9387755102040817
MDEwOlJlcG9zaXRvcnkzNjAyMTIz,hammerjs/hammer.js,https://github.com/hammerjs/hammer.js,11,4,JavaScript,23650,114,0,0.7343599615014437
MDEwOlJlcG9zaXRvcnkxNzI1MjE5MjY=,pmndrs/react-three-fiber,https://github.com/pmndrs/react-three-fiber,4,1,TypeScript,23648,522,69,0.9851767388825542
MDEwOlJlcG9zaXRvcnk0OTAxNjMyMg==,angular/components,https://github.com/angular/components,7,12,TypeScript,23633,11065,401,0.874869510752314
MDEwOlJlcG9zaXRvcnkyMTY5NjMwMg==,matteocrippa/awesome-swift,https://github.com/matteocrippa/awesome-swift,9,7,Ruby,23630,1416,0,0.9847328244274809
MDEwOlJlcG9zaXRvcnkyMzA2OTM5OQ==,mdbootstrap/mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,9,0,SCSS,23630,193,31,0.9965841161400513
MDEwOlJlcG9zaXRvcnk5OTU3NTA=,VundleVim/Vundle.vim,https://github.com/VundleVim/Vundle.vim,12,11,Vim Script,23588,89,0,0.7706293706293706
MDEwOlJlcG9zaXRvcnk2NzY2NTU4,Netflix/Hystrix,https://github.com/Netflix/Hystrix,10,4,Java,23581,677,79,0.6647173489278753
MDEwOlJlcG9zaXRvcnk2MDAyNzUzNA==,Awesome-Windows/Awesome,https://github.com/Awesome-Windows/Awesome,7,1,None,23576,206,0,0.6015037593984962
MDEwOlJlcG9zaXRvcnkzMzU2OTEzNQ==,ReactiveX/RxSwift,https://github.com/ReactiveX/RxSwift,8,16,Swift,23541,775,72,0.9827586206896551
MDEwOlJlcG9zaXRvcnkxMDcyODY4ODk=,schollz/croc,https://github.com/schollz/croc,5,0,Go,23465,156,140,0.7161458333333334
MDEwOlJlcG9zaXRvcnk3NzE0NDMzNw==,openfaas/faas,https://github.com/openfaas/faas,6,9,Go,23441,675,3,0.9625603864734299
MDEwOlJlcG9zaXRvcnkxNTU0MDkz,mbadolato/iTerm2-Color-Schemes,https://github.com/mbadolato/iTerm2-Color-Schemes,12,8,Shell,23437,280,0,0.82
